GEMS - Gender, Education, Music and Society	10.5561
Genetics and Molecular Research	10.4238
Genetics Society of America, The	10.1534
Genetics Society of Japan, The	10.1266
Genomic Standards Consortium	10.4056
Geographic Information Systems Association of Japan	10.5638
Geological Society of America	10.1130
Geological Society of London	10.1144
Geological Survey of Slovenia	10.5474
Geophysical Center of the Russian Academy of Sciences	10.2205
Georg D. W. Callwey GambH and Co., KG	10.3939
George Washington University	10.4079
GeoScienceWorld	10.2113
GeroFam Journal	10.5490
Global Digital Central	10.5098
Global Science and Technology Forum	10.5176
Global Science Press	10.4208
Global War Studies	10.5893
GN1 Genesis Network	10.5935
Graduate School Khon Kaen University	10.5481
Graduate School of Environmental Science, Okayama University	10.3107
Graduate School of Information Sciences, Tohoku University	10.4036
Green Theory and Praxis: The Journal of Ecopedagogy	10.3903
Growing Science	10.5267
Grupo Comunicar	10.3916
GSE Research Limited	10.5848
Guilford Publications	10.1521
Gunther Eysenbach, JMIR	10.2196
GWV Fachverlage GmbH/Vieweg Publishing	10.1365
HACCP Consulting	10.5219
Hart Publishing	10.5235
Harvard University Press	10.4159
Harvey Whitney Books Co.	10.1345
Healthcare Bulletin	10.5083
Herpetological Society of Japan	10.5358
Higher Education Electronic & Audio-Video Press, The	10.2738
Hindawi (International Scholarly Research Network)	10.5402
Hindawi (The Scientific World)	10.1100
Hindawi Publishing Corporation	10.1155
Hindawi Publishing Corporation (Sage-Hindawi Access to Research)	10.4061
Hindawi Publishing Corporation (Syrexe)	10.3814
Historians of Netherlandish Art	10.5092
Historic Brass Society	10.2153
Historical Society of English Studies in Japan	10.5024
Historical Society of Pennsylvania	10.5215
Hogrefe & Huber Publishing Group	10.1024
Hogrefe & Huber Publishing Group	10.1026
Hogrefe & Huber Publishing Group	10.1027
Hogrefe & Huber Publishing Group	10.1024
Hogrefe & Huber Publishing Group	10.1026
Hogrefe & Huber Publishing Group	10.1027
Hogrefe & Huber Publishing Group	10.1024
Hogrefe & Huber Publishing Group	10.1026
Hogrefe & Huber Publishing Group	10.1027
Hong Kong University Press	10.5790
hpsmedia	10.3936
Huelva University Press	10.4280
Human Behavior and Evolution Society of Japan	10.5178
Human Factors & Ergonomics	10.1518
Human Frontier Science Program Publishing	10.2976
Hungarian Association of Psychopharmacologists	10.5706
Hypothesis Journal	10.5779
IBIMA Publishing	10.5171
IBM (IEEE)	10.1147
Ideas in Ecology and Evolution	10.4033
IDP Education Cambodia	10.5746
IESNA	10.1582
IFB (International Forum for Biophilosophy)	10.3729
IFIS Publishing	10.1616
IGI Global	10.4018
IJCA	10.5120
Iktisat Isletme ve Finans Dergisi	10.3848
Illuminating Engineering Society of Japan	10.2150
IM Publications	10.1255
Image Processing On Line	10.5201
Improbable Research, Inc.	10.3142
Inderscience Enterprises Ltd.	10.1504
Index Copernicus International	10.5604
Indian Academy of Neurosciences	10.5214
Indiana Magazine of History	10.5378
Indiana University Center for Genomics and Bioinformatics (CGB)	10.2506
Indiana University Mathematics Journal	10.1512
Indiana University Press	10.2979
Indonesian Society for Microbiology	10.5454
Inera test prefix	10.9876
Informa UK (Ashley Publications)	10.1517
Informa UK (Canadian Meteorological and Oceanographic Society)	10.3137
Informa UK (Encyclopedia of Astronomy and Astrophysics)	10.1888
Informa UK (Haworth Press, Inc.,)	10.1300
Informa UK (Heldref Publications)	10.3200
Informa UK (IAHS Ltd.)	10.1623
Informa UK (Informa Healthcare)	10.3109
Informa UK (Informa Life Sciences)	10.2144
Informa UK (International Association of Hydraulic Engineering and Research (IAHR))	10.3826
Informa UK (Lawrence Erlbaum Associates, Inc)	10.2513
Informa UK (Lawrence Erlbaum Associates, Inc.)	10.1207
Informa UK (Librapharm)	10.1185
Informa UK (Marcel Dekker)	10.1081
Informa UK (Multilingual Matters)	10.2167
Informa UK (National Inquiry Services Center)	10.2989
Informa UK (National Inquiry Services Center/African Journals Online)	10.3187
Informa UK (PharmaProjects)	10.3111
Informa UK (Regulatory Affairs)	10.3110
Informa UK (Routledge)	10.4324
Informa UK (Swets & Zeitlinger Publishers)	10.1076
Informa UK (Taylor & Francis Books)	10.1531
Informa UK (Taylor & Francis)	10.1080
Informa UK(IOP Books)	10.1887
Information Engineering Research Institute	10.5729
Information Processing Society of Japan	10.2197
Iniciativa Digital Politecnica	10.5821
INIST-CNRS	10.4267
Insciences Organization	10.5640
Insight Knowledge	10.5567
Insitututo Estudios Bursatiles (IEB)	10.5605
Institut d'Educacio Fisica de Catalunya (INEFC)	10.5672
Institut Za Lokalno Samoupravo in Javna Narocila Maribor	10.4335
Institute Electrical Engineers Japan	10.1541
Institute for Computer Sciences, Social Informatics and 
TelecommunicationsEngineering (ICST)	10.4108
Institute for Condensed Matter Physics	10.5488
Institute for Information Policy	10.5471
Institute for Operations Research and the Management Sciences (INFORMS)	10.1287
Institute for Social Research Zagreb	10.5673
Institute of Advanced Scientific Research	10.5373
Institute of Aeronautics and Space	10.5028
Institute of Agricultural Management	10.5836
Institute of Control, Robotics and Systems	10.5302
Institute of Earth's Crust, Siberian Branch of Russian Academy of Sciences	10.5800
Institute of Electrical and Electronics Engineers (IEEE)	10.1109
Institute of Electronic and Information Technology	10.5813
Institute of Electronics, Information and Communications Engineers	10.1587
Institute of Food Technology	10.4260
Institute of Hematology, Catholic University	10.4084
Institute of Human Cognition and Brain Science (IHCBS)	10.5096
Institute of Image Information and Television Engineers, The	10.3169
Institute of Information Science	10.3359
Institute of Life Cycle Assessment, Japan	10.3370
Institute of Mathematical Statistics	10.1214
Institute of Mathematics, Polish Academy of Sciences	10.4064
Institute of Noise Control Engineering (INCE)	10.3397
Institute of Oceanology, Polish Academy of Sciences	10.5697
Institute of Organic Chemistry & Biochemistry, Academy of Sciences of the 
Czech Republic	10.1135
Institute of Physical Optics	10.3116
Institute of Public Finance	10.3326
Institute of Social Sciences Ivo Pilar	10.5559
Institute of Southeast Asian Studies	10.1355
Institute of Statistical Science, Academia Sinica	10.5705
Institute of Systematics and Evolution of Animals, Polish Academy of 
Sciences	10.3409
Institute of West Asian Studies (IKRAB)	10.5895
Institution of Electrical Engineers (IEE)	10.1049
Institutional Investor Journals	10.3905
Instituto de Economia Aplicada a la Empresa (IEAE)	10.5295
Instituto de Oceanografia - FURG	10.5088
Instituto de Pesquisas Ambientais em Bacias Hidrograficas (IPABHi)	10.4136
Instituto de Salud Carlos III/BNCS/SciELO Espana	10.4321
Instituto Evandro Chagas	10.5123
Instituto IMANI	10.5113
Instituto Nacional de Investigacion y Tecnologia Agraria y Alimentaria 
(INIA)	10.5424
Instituto Tecnologico Autonomo de Mexico	10.5347
InTech	10.5772
Integrated Ocean Drilling Program - Management International	10.2204
Integrated Ocean Drilling Program Texas	10.2973
Intel Corp	10.1535
Intellect	10.1386
Intellectual Property Association of Japan	10.2321
Inter-Research Science Center	10.3354
Inter-university Consortium for Political and Social Research (ICPSR)	10.3886
International Academy of Physical Therapy Research	10.5854
International Association for Bridge and Structural Engineering (IABSE)	10.2749
International Association for Energy Economics (IAEE)	10.5547
International Association for Fire Safety Science	10.3801
International Association for Food Protection	10.4315
International Association for Sharing Knowledge and Sustainability	10.5383
International Association of Astacology	10.5869
International Association of Chinese Professionals in Global Positioning 
Systems	10.5081
International Association of Online Engineering (IAOE)	10.3991
International Association of Physical Chemists (IAPC)	10.5599
International Bee Research Association	10.3896
International Bone and Mineral Society	10.1138
International Centre for Applied Thermodynamics (ICAT)	10.5541
International Centre for Diffraction Data (ICDD)	10.1154
International Dental Research	10.5577
International Digital Organization for Scientific Information (IDOSI)	10.5829
International Dose-Response Society	10.2203
International Ecostations	10.5017
International Federation of Infection Control	10.3396
International Food Policy Research Institute	10.2499
International Free and Open Source Software Law Review	10.5033
International Glaciological Society	10.3189
International Health Academy	10.5542
International Heart Journal Association	10.1536
International Journal of Case Reports and Images	10.5348
International Journal of Land Systems	10.5425
International Journal of Medical Education	10.5116
International Journal of Students' Research	10.5549
International Leprosy Association, The	10.1489
International Medical Press	10.3851
International Microelectronics and Packaging Society	10.4071
International Monetary Fund	10.5089
International Mycologica Association (IMA)	10.5598
International Phycological Society	10.2216
International Potato Center (CIP)	10.4160
International Press of Boston, Inc.	10.4310
International Reading Association	10.1598
International Research and Cooperation Association for Bio & Socio-Sciences Advancement (IRCA-BSSA)	10.5582
International Society for Environmental Information Sciences (ISEIS)	10.3808
International Society for Gerontechnology (ISG)	10.4017
International Society Histology & Cytology	10.1679
International Society of Chromosome Botany	10.3199
International Society of Cytology	10.1508
International Society of Endovascular Specialists	10.1583
International Union Against Tuberculosis and Lung Disease	10.5588
International Union of Crystallography (IUCr)	10.1107
International Union of Pure and Applied Chemistry	10.1351
International University Line (IUL)	10.3890
International Water Management Institute (IWMI)	10.5337
International Wire & Cable Symposium	10.3841
Internet Medical Publishing	10.3823
Internet Scientific Publishing	10.5580
IOP Publishing	10.1088
IOP Publishing - Europhysics Letters (EPL)	10.1209
IP Publishing	10.5367
Iron and Steel Institute of Japan, The	10.2355
IS, GUC (The Journal of Industrial Relations and Human Resources)	10.4026
Islamic Medical Association of North America	10.5915
Island Press	10.5822
ISPACS GmbH	10.5899
IUCN	10.2305
IWA Publishing	10.2166
J. Ross Publishing	10.3328
Japan Society of Kansei Engineering	10.5057
Japan Academic Collaborations Medical Society	10.5108
Japan Academy of Midwifery	10.3418
Japan Academy of Neurosonology, The	10.2301
Japan Academy of Nursing Science	10.5630
Japan Academy, The	10.2183
Japan Agency for Marine-Earth Science and Technology	10.5918
Japan Association for Comparative Economic Studies	10.5760
Japan Association for Comparative Politics	10.5417
Japan Association for Earthquake Engineering	10.5610
Japan Association for Landscape Ecology	10.5738
Japan Association for Quaternary Resarch	10.4116
Japan Association for Real Estate Sciences	10.5736
Japan Association for Urban Sociology (jaus)	10.5637
Japan Association for Wind Engineering	10.5359
Japan Association of Breast Cancer Screening	10.3804
Japan Association of Food Preservation Scientists	10.5891
Japan Association of Ion Exchange	10.5182
Japan Association of Mineralogical Sciences	10.2465
Japan Association on Odor Environment	10.2171
Japan Association on the Environmental Studies	10.5793
Japan Atherosclerosis Society	10.5551
Japan Audiological Society	10.4295
Japan Broncho-esophagological Society	10.2468
Japan Chapter of International Geosynthetics Society	10.5030
Japan Concrete Institute	10.3151
Japan Endocrine Society, The	10.1507
Japan Epidemiological Association	10.2188
Japan Ergonomics Society	10.5100
Japan Geriatrics Society, The	10.3143
Japan Health Physics Society	10.5453
Japan Institute of Electronics Packaging	10.5104
Japan Institute of Heterocyclic Chemistry	10.3987
Japan Institute of Light Metals	10.2464
Japan Institute of Metals, The	10.2320
Japan Kaatsu Training Society	10.3806
Japan Landslide Society	10.3313
Japan Laser Processing Society	10.2961
Japan Lung Cancer Society, The	10.2482
Japan Neurosurgical Society	10.2176
Japan Oil Chemists' Society	10.5650
Japan Organization of Clinical Dermatologists	10.3812
Japan Pancreas Society	10.2958
Japan Petroleum Institute	10.1627
Japan Poultry Science Association	10.2141
Japan Prosthodontic Society	10.2186
Japan Radiation Research Society, The	10.1269
Japan Radioisotope Association	10.3769
Japan Science and Technology Agency	10.1241
Japan Science Support Foundation	10.5363
Japan Section of the Regional Science Association International, The	10.2457
Japan Society for Aeronautical and Space Sciences	10.2322
Japan Society for Analytical Chemistry	10.2116
Japan Society for Bioscience, Biotechnology, and Agrochemistry	10.1271
Japan Society for Cell Biology	10.1247
Japan Society for Clinical Anesthesia	10.2199
Japan Society for Clinical Immunology	10.2177
Japan Society for Equilibrium Research	10.3757
Japan Society for Fuzzy Theory and Intelligent Informatics	10.3156
Japan Society for Head and Neck Surgery	10.5106
Japan Society for Higher Brain Dysfunction	10.2496
Japan Society for Immunology of Reproduction	10.3192
Japan Society for Lactic Acid Bacteria	10.4109
Japan Society for Laser Surgery and Medicine	10.2530
Japan Society for Natural Disaster Science	10.2328
Japan Society for Occupational Health	10.1539
Japan Society for Oral Tumors	10.5843
Japan Society for Oriental Medicine	10.3937
Japan Society for Precision Engineering, The	10.2493
Japan Society for Research on Emotions	10.4092
Japan Society for Snow Engineering	10.4106
Japan Society for Southeast Asian Studies	10.5512
Japan Society of Applied Physics	10.1143
Japan Society of Civil Engineers	10.2208
Japan Society of Coloproctology, The	10.3862
Japan Society of Colour Material	10.4011
Japan Society of Coordination Chemistry	10.4019
Japan Society of Corrosion Engineering	10.3323
Japan Society of Drug Delivery System	10.2745
Japan Society of Electrical Machining Engineers	10.2526
Japan Society of Engineering Geology	10.4263
Japan Society of Engineering Geology	10.5110
Japan Society of Engineering Geology	10.4263
Japan Society of Engineering Geology	10.5110
Japan Society of Equine Science	10.1294
Japan Society of Family Sociology	10.4234
Japan Society of Gymnastics for All	10.4107
Japan Society of Gynecologic and Obstetric Endoscopy and Minimally Invasive Therapy	10.5180
Japan Society of Hepatology, The	10.2957
Japan Society of Histochemistry and Cytochemistry	10.1267
Japan Society of Human Growth and Development	10.5332
Japan Society of Hydrology and Water Resources	10.3178
Japan Society of Immunology. and Allergology in Otolaryngology	10.5648
Japan Society of Information and Knowledge	10.2964
Japan Society of Lipid Nutrition	10.4010
Japan Society of Marketing and Distribution	10.5844
Japan Society of Mechanical Engineers, The	10.1299
Japan Society of Molecular Science	10.3175
Japan Society of Naval Architects and Ocean Engineers	10.2534
Japan Society of Personality Psychology	10.2132
Japan Society of Photogrammetry and Remote Sensing	10.4287
Japan Society of Physical Education, Health and Sport Sciences	10.5432
Japan Society of Physiological Anthropology	10.2114
Japan Society of Plasma Science and Nuclear Fusion Research	10.1585
Japan Society of Powder and Powder Metallurgy	10.2497
Japan Society of Ski Sciences	10.5109
Japan Society of Smooth Muscle Research	10.1540
Japan Society of Spring Engineers	10.5346
Japan Society of Thermophysical Properties	10.2963
Japan Society of Transfusion Medicine and Cell Therapy	10.3925
Japan Society of Veterinary Epidemiology, The	10.2743
Japan Society of Waste Management Experts	10.3985
Japan Society on Water Environment	10.2965
Japan Stroke Society	10.3995
Japan Surgical Association	10.3919
Japan Technical Association of the Pulp and Paper Industry	10.2524
Japan Welding Society	10.2207
Japan Wood Research Society, The	10.2488
Japanese Association for Acute Medicine	10.3893
Japanese Association for Chest Surgery	10.2995
Japanese Association for Laboratory Animal Science	10.1538
Japanese Association for Oral Biology	10.2330
Japanese Association for Petroleum Engineers	10.3720
Japanese Association for Russian and East European Studies	10.5823
Japanese Association for Sport Management	10.5225
Japanese Association for the Integrated Study of Dietary Habits, The	10.2740
Japanese Association for Virology, The	10.2222
Japanese Association of Electoral Studies	10.4063
Japanese Association of Forensic Science and Technology	10.3408
Japanese Association of Groundwater Hyrdology	10.5917
Japanese Association of Hydrological Sciences	10.4145
Japanese Association of Indian and Buddhist Studies	10.4259
Japanese Association of Inorganic Phosphorus Chemistry	10.3363
Japanese Association of Mycotoxicology	10.2520
Japanese Association of Rehabilitation Medicine, The	10.2490
Japanese Association of Rural Medicine, The	10.2185
Japanese Breast Cancer Society	10.2325
Japanese Circulation Society, The	10.1253
Japanese College of Surgeons	10.4030
Japanese Coral Reef Society	10.3755
Japanese Electrophoresis Society	10.2198
Japanese Environmental Mutagen Society, The	10.3123
Japanese Group Dynamics Association	10.2130
Japanese Heart Rhythm Society	10.4020
Japanese Institute of Landscape Architecture	10.5632
Japanese Leprosy Association	10.5025
Japanese Neural Network Society	10.3902
Japanese Pharmacological Society, The	10.1254
Japanese Physical Therapy Association	10.1298
Japanese Society for Animal Psychology, The	10.2502
Japanese Society for Artificial Intelligence, The	10.1527
Japanese Society for Bacteriology	10.3412
Japanese Society for Biological Sciences in Space	10.2187
Japanese Society for Complementary & Alternative Medicine	10.1625
Japanese Society for Dental Health	10.5834
Japanese Society for Dental Materials and Devices	10.4012
Japanese Society for Dialysis Therapy	10.4009
Japanese Society for Engineering Education	10.4307
Japanese Society for Extremophiles	10.3118
Japanese Society for Food Hygiene and Safety	10.3358
Japanese Society for Food Science and Technology	10.3136
Japanese Society for Horticultural Science, The	10.2503
Japanese Society for Hygiene	10.1265
Japanese Society for Lymphoreticular Tissue Research	10.3960
Japanese Society for Magnetic Resonance in Medicine	10.2463
Japanese Society for Mastication Science	10.5181
Japanese Society for Palliative Medicine	10.2512
Japanese Society for Pediatric Endocrinology, The	10.1297
Japanese Society for Pediatric Nephrology, The	10.3165
Japanese Society for Pharmacoepidemiology	10.3820
Japanese Society for Physiological Psychology and Psychophysiology	10.5674
Japanese Society for Plant Cell and Molecular Biology	10.5511
Japanese Society for Root Research	10.3117
Japanese Society for the Study of Xenobiotics	10.2133
Japanese Society for Thermal Medicine	10.3191
Japanese Society of Agricultural Informatics, The	10.3173
Japanese Society of Agricultural, Biological and Environmental Engineers and Scientists	10.2525
Japanese Society of Allergology	10.2332
Japanese Society of Animal Breeding and Genetics	10.5924
Japanese Society of Animal Reproduction	10.1262
Japanese Society of Animal Science	10.2508
Japanese Society of Anti-Aging Medicine	10.3793
Japanese Society of Applied Entomology & Zoology	10.1303
Japanese Society of Applied Statistics	10.5023
Japanese Society of Breeding	10.1270
Japanese Society of Clinical Pharmacology and Therapeutics	10.3999
Japanese Society of Computational Statistics	10.5183
Japanese Society of Echocardiography	10.2303
Japanese Society of Environmental Infections	10.4058
Japanese Society of Eucommia	10.3387
Japanese Society of Farm Work Research	10.4035
Japanese Society of Fish Pathology, The	10.3147
Japanese Society of Fisheries Science, The	10.2331
Japanese Society of Food Microbiology	10.5803
Japanese Society of Health and Human Ecology, The	10.3861
Japanese Society of Human-Environment	10.1618
Japanese Society of Hypertension	10.1291
Japanese Society of Inflammation and Regeneration, The	10.2492
Japanese Society of Insurance Sciene	10.5609
Japanese Society of Intensive Care Medicine	10.3918
Japanese Society of Internal Medicine	10.2169
Japanese Society of Jaw Deformities	10.5927
Japanese Society of Medical Instrumentation	10.4286
Japanese Society of Microbial Ecology	10.1264
Japanese Society of Nutrition and Food Science	10.4327
Japanese Society of Oral and Maxillofacial Surgeons	10.5794
Japanese Society of Pediatric Allergy and Clinical Immunology	10.3388
Japanese Society of Pediatric Pulmonology	10.5701
Japanese Society of Periodontology, The	10.2329
Japanese Society of Pharmaceutical Health Care and Sciences	10.5649
Japanese Society of Sciences in Swimming and Water Exercise	10.2479
Japanese Society of Service Dog Research	10.3373
Japanese Society of Snow and Ice	10.5331
Japanese Society of Spinal Surgery	10.2531
Japanese Society of Sport Psychology	10.4146
Japanese Society of Toxicologic Pathology, The	10.1293
Japanese Society of Toxicology	10.2131
Japanese Society of Tribologists	10.2474
Japanese Society of Tropical Medicine	10.2149
Japanese Society of Veterinary Anesthesia and Surgery	10.2327
Japanese Society of Veterinary Clinics	10.4190
Japanese Society of Veterinary Dermatology	10.2736
Japanese Society of Veterinary Science	10.1292
Japanese Society of Water Treatment Biology	10.2521
Japanese Society of Zoo and Wildlife Medicine	10.5686
Japanese Society on Surgery for Cerebral Stroke, The	10.2335
Japanese Society on Thrombosis and Hemostasis, The	10.2491
Japanische Hegel-Gesellschaft	10.5629
Jaypee Brothers Medical Publishing	10.5005
John Benjamins Publishing Company	10.1075
John Rylands University Library	10.3927
Johnson Graduate School of Management, Cornell University	10.2189
Johnson Matthey	10.1595
Jornal de Pediatra/FSBP	10.2223
Journal of Advances in Modeling Earth Systems (JAMES)	10.3894
Journal of Athletic Training/NATA	10.4085
Journal of Athletic Training/NATA (Athletic Training Education Journal)	10.5608
Journal of Bone and Joint Surgery	10.2106
Journal of Central European Agriculture	10.5513
Journal of Chinese Integrative Medicine Press	10.3736
Journal of Chinese Pharmaceutical Sciences	10.5246
Journal of Clinical and Analytical Medicine	10.4328
Journal of Forensic Economics	10.5085
Journal of Gambling Issues	10.4309
Journal of Graduate Medical Education	10.4300
Journal of Hebrew Scriptures	10.5508
Journal of Histochemistry & Cytochemistry	10.1369
Journal of Human Sport and Exercise	10.4100
Journal of IMAB	10.5272
Journal of Infection in Developing Countries	10.3855
Journal of Injury and Violence Research	10.5249
Journal of Integrated Disaster Risk Management	10.5595
Journal of International Agricultural and Extension Education	10.5191
Journal of Internet Technology	10.5634
Journal of Logic and Analysis	10.4115
Journal of Maps	10.4113
Journal of Marine Research/Yale	10.1357
Journal of Neurosurgery Publishing Group	10.3171
Journal of Orofacial and Health Science	10.5602
Journal of Orthopaedic & Sports Physical Therapy	10.2519
Journal of Rehabilitation Research & Development	10.1682
Journal of Singularities	10.5427
Journal of Solid Waste Technology and Management	10.5276
Journal of Spatial Information Science	10.5311
Journal of the Brazilian Society of Ecotoxicology (JBSE)	10.5132
Journal of Tropical Soils	10.5400
Journal of Urban and Environmental Engineering	10.4090
Journal of Zhejiang University Science	10.1631
JStage(Ornithological Society of Japan, The)	10.3838
JSTOR	10.2307
JTE Multimedia LLC	10.3810
Justice Research & Statistics Association	10.3818
Kansas Entomological Society	10.2317
Kantoh Sociological Society	10.5690
Keio Journal of Medicine, The	10.2302
Khazar University Press	10.5782
King Abdulaziz University Scientific Publishing Centre	10.4197
King Faisal Specialist Hospital and Research Centre	10.5144
KISTI	10.1633
Kitakanto Medical Society	10.2974
Korea Basic Science Institute	10.5355
Korea Concrete Institute	10.4334
Korea Genome Organization	10.5808
Korea Information Processing Society	10.3745
Korea Institute of Child Care and Education	10.5718
Korea Ocean Research and Development Institute	10.4217
Korea Water Resources Association	10.3741
Korean Academic Society of Occupational Health Nursing	10.5807
Korean Academy of Child and Adolescent Psychiatry	10.5765
Korean Academy of Child Health Nursing (KAMJE)	10.4094
Korean Academy of Dental Sciences	10.5856
Korean Academy of Medical Sciences (KAMJE)	10.3346
Korean Academy of Oral and Maxillofacial Radiology (KAMJE)	10.5624
Korean Academy of Pediatric Dentistry	10.5933
Korean Academy of Periodontology (KAMJE)	10.5051
Korean Academy of Rehabilitation Medicine (KAMJE)	10.5535
Korean Academy of Women's Health Nursing (KAMJE)	10.4069
Korean Association for Laboratory Animal Science (KAMJE)	10.5625
Korean Association for the Study of Intestinal Diseases (KAMJE)	10.5217
Korean Association of Agriculture Medicine and Community Health	10.5393
Korean Association of Anatomists (KAMJE)	10.5115
Korean Association of Child Studies	10.5723
Korean Association of Human Ecology	10.5934
Korean Association of Immunobiologists (KAMJE)	10.4110
Korean Association of Internal Medicine (KAMJE)	10.3904
Korean Association of Medical Journal Editors (KAMJE)	10.3335
Korean Association of Orthodontists (KAMJE)	10.4041
Korean Bone and Joint Tumor Society (KAMJE)	10.5292
Korean Breast Cancer Society (KAMJE)	10.4048
Korean Cancer Association (KAMJE)	10.4143
Korean Carbon Society	10.5714
Korean Chemical Society	10.5012
Korean Continence Society (KAMJE)	10.5213
Korean Dermatological Association and The Korean Society for Investigative Dermatology (KAMJE)	10.5021
Korean Diabetes Association (KAMJE)	10.4093
Korean Endocrine Society (KAMJE)	10.3803
Korean Fluid Machinery Association	10.5293
Korean Information and Communications Society	10.5011
Korean Institute of Electromagnetic Engineering and Science	10.5515
Korean Institute of Fire Investigation	10.5908
Korean Institute of Information Scientists and Engineers	10.5626
Korean Institute of Intelligent Systems	10.5391
Korean Institute of Navigation and Port Research	10.5394
Korean Journal of Optics and Photonics	10.3807
Korean Magnetic Resonance Society	10.6564
Korean Medical Association (KAMJE)	10.5124
Korean Medical Citation Index Project Board (KAMJE)	10.3924
Korean Neurological Association (KAMJE)	10.3988
Korean Neuropsychiatric Association (KAMJE)	10.4306
Korean Neurosurgical Society (KAMJE)	10.3340
Korean Nuclear Society	10.5516
Korean Oncology Nursing Society (KAMJE)	10.5388
Korean Opthalmological Society (KAMJE)	10.3341
Korean Pain Society (KAMJE)	10.3344
Korean Pediatric Society (KAMJE)	10.3345
Korean Pharmacopuncture Institute	10.3831
Korean Physical Society	10.3938
Korean Shoulder and Elbow Society	10.5397
Korean Society for Agricultural Machinery	10.5307
Korean Society for Applied Biological Chemistry, The	10.3839
Korean Society for Atmospheric Environment	10.5572
Korean Society for Biochemistry and Molecular Biology (KAMJE)	10.3858
Korean Society for Biochemistry and Molecular Biology - BMB Reports	10.5483
Korean Society for Bioinformatics and Systems Biology	10.4051
Korean Society for Cytopathology (KAMJE)	10.3338
Korean Society for Exercise Nutrition	10.5717
Korean Society for Food Science of Animal Resources	10.5851
Korean Society for Information Management	10.3743
Korean Society for Internet Information	10.3837
Korean Society for Laboratory Medicine (KAMJE)	10.3343
Korean Society for Library and Information Science	10.4275
Korean Society for Microbiology and Biotechnology	10.4014
Korean Society for Parasitology (KAMJE)	10.3347
Korean Society for Preventive Medicine (KAMJE)	10.3961
Korean Society for Sexual Medicine and Andrology (KAMJE)	10.5534
Korean Society for Therapeutic Radiology and Oncology (KAMJE)	10.3857
Korean Society for Thoracic and Cardiovascular Surgery (KAMJE)	10.5090
Korean Society Mass Spectrometry	10.5478
Korean Society of Agricultural and Forest Meteorology	10.5532
Korean Society of Animal Science and Technology	10.5187
Korean Society of Applied Entomology	10.5656
Korean Society of Coloproctology (KAMJE)	10.3393
Korean Society of Echocardiography (KAMJE)	10.4250
Korean Society of Environmental Engineering	10.4491
Korean Society of Environmental Health	10.5668
Korean Society of Epidemiology (KAMJE)	10.4178
Korean Society of Gynecology and Colposcopy (KAMJE)	10.3802
Korean Society of Hematology; Korean Society of Blood and Marrow 
Transplantation; Korean Society of Pediatric Hematology-Oncology; Korean Society on Thrombosis and Hemostasis (KAMJE)	10.5045
Korean Society of Infectious Diseases and Korean Society for Chemotherapy (KAMJE)	10.3947
Korean Society of Interventional Neuroradiology (KAMJE)	10.5469
Korean Society of Life Science	10.5352
Korean Society of Marine Engineers	10.5916
Korean Society of Medical Education (KAMJE)	10.3946
Korean Society of Medical Genetics (KAMJE)	10.5734
Korean Society of Nursing Science (KAMJE)	10.4040
Korean Society of Obstetrics and Gynecology (KAMJE)	10.5468
Korean Society of Ocean Engineers	10.5574
Korean Society of Otorhinolaryngology - Head and Neck Surgery (KAMJE)	10.3342
Korean Society of Pediatric Nephrology (KAMJE)	10.3339
Korean Society of Photoscience	10.5857
Korean Society of Plant Pathology	10.5423
Korean Society of Plastic and Reconstructive Surgeons	10.5396
Korean Society of Public Health Nursing	10.5932
Korean Society of Spine Surgery (KAMJE)	10.4184
Korean Society of Sport Biomechanics	10.5103
Korean Stroke Society (KAMJE)	10.5853
Kowsar Medical Institute	10.5812
Kurume Medical Journal, The	10.2739
Kyoto University Library	10.5134
Kyung Hee Oriental Medicine Research	10.3742
Kyushu Dental Society, The	10.2504
Laboratoire Central des Ponts et Chaussees	10.3829
Lamaze International	10.1624
Land and Housing Institute	10.5804
Landes Bioscience	10.4161
Landscape Online	10.3097
Laser Institute of America	10.2351
Laser Pages Publishing Ltd	10.1560
Laser Society of Japan, The	10.2184
Latin America Journals Online	10.5377
Latin American Journal of CLIL	10.5294
Lavoisier SAS	10.3166
Lawrence and Wishart	10.3898
Libertas Academica, Ltd.	10.4137
Linkoping University Electronic Press	10.3384
Lithuanian Physical Society	10.3952
Liverpool University Press	10.3828
Lockwood Press	10.5913
Logical Methods in Computer Science	10.2168
Logos Medical Publication	10.5222
LookUs Bilisim, Ltd.	10.5505
Lumitext Publishing	10.4255
M.E. Sharpe	10.2753
Macedonian Journal of Medical Sciences	10.3889
Machine Intelligence Research Labs	10.5587
Mackenzie Presbyterian University	10.4075
Macrothink Institute, Inc.	10.5296
MAFTREE	10.4273
Malaysian Orthopaedic Association	10.5704
Malaysian Palm Oil Council	10.5366
Maney Publishing	10.1179
Maralte, B.V.	10.5645
Marine Acoustics Society of Japan	10.3135
Marine Technology Society	10.4031
Marmara Medical Journal	10.5472
Mars Informatics	10.1555
Marshfield Clinic	10.3121
Mary Ann Liebert	10.1089
Masaryk University Press	10.5817
Massachusetts Historical Society	10.5224
Massage Therapy Foundation	10.3822
Materials Research Society	10.1557
Mathematical Association of America	10.4169
Mathematical Institute, Tohoku University	10.2748
Mathematical Sciences Publishers	10.2140
Mathematical Society of Japan	10.1619
